id,pokemon_species_id,pokemon_id,revision,name,form_name,form_name_suffix,type_1,type_2,ability_1,ability_2,ability_hidden,egg_group_1,egg_group_2,height,weight,base_hp,yield_hp,base_attack,yield_attack,base_defense,yield_defense,base_sp_attack,yield_sp_attack,base_sp_defense,yield_sp_defense,base_speed,yield_speed,base_stats_total,yield_stats_total,generation_id,introduced_in,evolves_from_species_id,evolution_chain_id,color,shape,gender_rate,catch_rate,base_happiness,base_experience,egg_cycles,has_gender_traits,growth_rate,form_category,is_permanent_form,is_battle_form,is_aesthetic_form,is_default,form_is_default,species_order,pokemon_order,form_order,form_order2
783,783,783,1,hakamo-o,,,16,2,171,43,142,14,,12,470,55,0,75,0,90,2,65,0,70,0,65,0,420,2,7,17,782,408,4,6,4,45,70,147,40,0,1,,1,0,0,1,1,783,922,1,1040
784,784,784,1,kommo-o,,,16,2,171,43,142,14,,16,782,75,0,110,0,125,3,100,0,105,0,85,0,600,3,7,17,783,408,4,6,4,45,70,270,40,0,1,,1,0,0,1,1,784,923,1,1041
785,785,785,1,tapu-koko,,,13,18,226,,140,15,,18,205,70,0,115,0,85,0,95,0,75,0,130,3,570,3,7,17,,409,10,4,-1,3,70,114,15,0,1,,1,0,0,1,1,785,925,1,1043
786,786,786,1,tapu-lele,,,14,18,227,,140,15,,12,186,70,0,85,0,75,0,130,3,115,0,95,0,570,3,7,17,,410,6,4,-1,3,70,114,15,0,1,,1,0,0,1,1,786,926,1,1044
787,787,787,1,tapu-bulu,,,12,18,229,,140,15,,19,455,70,0,130,3,115,0,85,0,95,0,75,0,570,3,7,17,,411,8,4,-1,3,70,114,15,0,1,,1,0,0,1,1,787,927,1,1045
788,788,788,1,tapu-fini,,,11,18,228,,140,15,,13,212,70,0,75,0,115,0,95,0,130,3,85,0,570,3,7,17,,412,7,4,-1,3,70,114,15,0,1,,1,0,0,1,1,788,928,1,1046
789,789,789,1,cosmog,,,14,,109,,,15,,2,1,43,1,29,0,31,0,29,0,31,0,37,0,200,1,7,17,,413,2,1,-1,45,0,40,120,0,1,,1,0,0,1,1,789,929,1,1047
790,790,790,1,cosmoem,,,14,,5,,,15,,1,9999,43,0,29,0,131,1,29,0,131,1,37,0,400,2,7,17,789,413,2,1,-1,45,0,80,120,0,1,,1,0,0,1,1,790,930,1,1048
791,791,791,1,solgaleo,,,14,9,230,,,15,,34,2300,137,0,137,3,107,0,113,0,89,0,97,0,680,3,7,17,790,413,9,8,-1,45,0,136,120,0,1,,1,0,0,1,1,791,931,1,1049
792,792,792,1,lunala,,,14,8,231,,,15,,40,1200,137,0,113,0,89,0,137,3,107,0,97,0,680,3,7,17,790,413,7,9,-1,45,0,136,120,0,1,,1,0,0,1,1,792,932,1,1050
793,793,793,1,nihilego,,,6,4,224,,,15,,12,555,109,0,53,0,47,0,127,0,131,3,103,0,570,3,7,17,,414,9,10,-1,45,0,114,120,0,1,,1,0,0,1,1,793,933,1,1051
794,794,794,1,buzzwole,,,7,2,224,,,15,,24,3336,107,0,139,1,139,2,53,0,53,0,79,0,570,3,7,17,,415,8,10,-1,25,0,114,120,0,1,,1,0,0,1,1,794,934,1,1052
795,795,795,1,pheromosa,,,7,2,224,,,15,,18,250,71,0,137,0,37,0,137,0,37,0,151,3,570,3,7,17,,416,9,12,-1,255,0,114,120,0,1,,1,0,0,1,1,795,935,1,1053
796,796,796,1,xurkitree,,,13,,224,,,15,,38,1000,83,0,89,0,71,0,173,3,71,0,83,0,570,3,7,17,,417,1,6,-1,30,0,114,120,0,1,,1,0,0,1,1,796,936,1,1054
797,797,797,1,celesteela,,,9,3,224,,,15,,92,9999,97,0,101,1,103,1,107,1,101,0,61,0,570,3,7,17,,418,5,12,-1,25,0,114,120,0,1,,1,0,0,1,1,797,937,1,1055
798,798,798,1,kartana,,,12,9,224,,,15,,3,1,59,0,181,3,131,0,59,0,31,0,109,0,570,3,7,17,,419,9,12,-1,255,0,114,120,0,1,,1,0,0,1,1,798,938,1,1056
799,799,799,1,guzzlord,,,17,16,224,,,15,,55,8880,223,3,101,0,53,0,97,0,53,0,43,0,570,3,7,17,,420,1,6,-1,15,0,114,120,0,1,,1,0,0,1,1,799,939,1,1057
800,800,800,1,necrozma,,,14,,232,,,15,,24,2300,97,0,107,1,101,0,127,2,89,0,79,0,600,3,7,17,,421,1,4,-1,3,0,120,120,0,1,,1,0,0,1,1,800,940,1,1058
801,801,801,1,magearna,,,9,18,220,,,15,,10,805,80,0,95,0,115,0,130,3,115,0,65,0,600,3,7,17,,422,4,12,-1,3,0,120,120,0,1,,1,0,0,1,1,801,941,1,1059
802,802,802,1,marshadow,,,2,8,101,,,15,,7,222,90,0,125,2,80,0,90,0,90,0,125,1,600,3,7,17,,423,4,12,-1,3,0,120,120,0,1,,1,0,0,1,1,802,943,1,1061
10001,201,201,1,unown,unown-b,b,14,,26,,,15,,5,50,48,0,72,1,48,0,72,1,48,0,48,0,336,2,2,3,,99,1,1,-1,225,70,118,40,0,2,2,1,0,1,1,0,231,274,2,276
10002,201,201,1,unown,unown-c,c,14,,26,,,15,,5,50,48,0,72,1,48,0,72,1,48,0,48,0,336,2,2,3,,99,1,1,-1,225,70,118,40,0,2,2,1,0,1,1,0,231,274,3,277
10003,201,201,1,unown,unown-d,d,14,,26,,,15,,5,50,48,0,72,1,48,0,72,1,48,0,48,0,336,2,2,3,,99,1,1,-1,225,70,118,40,0,2,2,1,0,1,1,0,231,274,4,278
10004,201,201,1,unown,unown-e,e,14,,26,,,15,,5,50,48,0,72,1,48,0,72,1,48,0,48,0,336,2,2,3,,99,1,1,-1,225,70,118,40,0,2,2,1,0,1,1,0,231,274,5,279
10005,201,201,1,unown,unown-f,f,14,,26,,,15,,5,50,48,0,72,1,48,0,72,1,48,0,48,0,336,2,2,3,,99,1,1,-1,225,70,118,40,0,2,2,1,0,1,1,0,231,274,6,280
10006,201,201,1,unown,unown-g,g,14,,26,,,15,,5,50,48,0,72,1,48,0,72,1,48,0,48,0,336,2,2,3,,99,1,1,-1,225,70,118,40,0,2,2,1,0,1,1,0,231,274,7,281
10007,201,201,1,unown,unown-h,h,14,,26,,,15,,5,50,48,0,72,1,48,0,72,1,48,0,48,0,336,2,2,3,,99,1,1,-1,225,70,118,40,0,2,2,1,0,1,1,0,231,274,8,282
10008,201,201,1,unown,unown-i,i,14,,26,,,15,,5,50,48,0,72,1,48,0,72,1,48,0,48,0,336,2,2,3,,99,1,1,-1,225,70,118,40,0,2,2,1,0,1,1,0,231,274,9,283
10009,201,201,1,unown,unown-j,j,14,,26,,,15,,5,50,48,0,72,1,48,0,72,1,48,0,48,0,336,2,2,3,,99,1,1,-1,225,70,118,40,0,2,2,1,0,1,1,0,231,274,10,284
10010,201,201,1,unown,unown-k,k,14,,26,,,15,,5,50,48,0,72,1,48,0,72,1,48,0,48,0,336,2,2,3,,99,1,1,-1,225,70,118,40,0,2,2,1,0,1,1,0,231,274,11,285
10011,201,201,1,unown,unown-l,l,14,,26,,,15,,5,50,48,0,72,1,48,0,72,1,48,0,48,0,336,2,2,3,,99,1,1,-1,225,70,118,40,0,2,2,1,0,1,1,0,231,274,12,286
10012,201,201,1,unown,unown-m,m,14,,26,,,15,,5,50,48,0,72,1,48,0,72,1,48,0,48,0,336,2,2,3,,99,1,1,-1,225,70,118,40,0,2,2,1,0,1,1,0,231,274,13,287
10013,201,201,1,unown,unown-n,n,14,,26,,,15,,5,50,48,0,72,1,48,0,72,1,48,0,48,0,336,2,2,3,,99,1,1,-1,225,70,118,40,0,2,2,1,0,1,1,0,231,274,14,288
10014,201,201,1,unown,unown-o,o,14,,26,,,15,,5,50,48,0,72,1,48,0,72,1,48,0,48,0,336,2,2,3,,99,1,1,-1,225,70,118,40,0,2,2,1,0,1,1,0,231,274,15,289
10015,201,201,1,unown,unown-p,p,14,,26,,,15,,5,50,48,0,72,1,48,0,72,1,48,0,48,0,336,2,2,3,,99,1,1,-1,225,70,118,40,0,2,2,1,0,1,1,0,231,274,16,290
10016,201,201,1,unown,unown-q,q,14,,26,,,15,,5,50,48,0,72,1,48,0,72,1,48,0,48,0,336,2,2,3,,99,1,1,-1,225,70,118,40,0,2,2,1,0,1,1,0,231,274,17,291
10017,201,201,1,unown,unown-r,r,14,,26,,,15,,5,50,48,0,72,1,48,0,72,1,48,0,48,0,336,2,2,3,,99,1,1,-1,225,70,118,40,0,2,2,1,0,1,1,0,231,274,18,292
10018,201,201,1,unown,unown-s,s,14,,26,,,15,,5,50,48,0,72,1,48,0,72,1,48,0,48,0,336,2,2,3,,99,1,1,-1,225,70,118,40,0,2,2,1,0,1,1,0,231,274,19,293
10019,201,201,1,unown,unown-t,t,14,,26,,,15,,5,50,48,0,72,1,48,0,72,1,48,0,48,0,336,2,2,3,,99,1,1,-1,225,70,118,40,0,2,2,1,0,1,1,0,231,274,20,294
10020,201,201,1,unown,unown-u,u,14,,26,,,15,,5,50,48,0,72,1,48,0,72,1,48,0,48,0,336,2,2,3,,99,1,1,-1,225,70,118,40,0,2,2,1,0,1,1,0,231,274,21,295
10021,201,201,1,unown,unown-v,v,14,,26,,,15,,5,50,48,0,72,1,48,0,72,1,48,0,48,0,336,2,2,3,,99,1,1,-1,225,70,118,40,0,2,2,1,0,1,1,0,231,274,22,296
10022,201,201,1,unown,unown-w,w,14,,26,,,15,,5,50,48,0,72,1,48,0,72,1,48,0,48,0,336,2,2,3,,99,1,1,-1,225,70,118,40,0,2,2,1,0,1,1,0,231,274,23,297
10023,201,201,1,unown,unown-x,x,14,,26,,,15,,5,50,48,0,72,1,48,0,72,1,48,0,48,0,336,2,2,3,,99,1,1,-1,225,70,118,40,0,2,2,1,0,1,1,0,231,274,24,298
10024,201,201,1,unown,unown-y,y,14,,26,,,15,,5,50,48,0,72,1,48,0,72,1,48,0,48,0,336,2,2,3,,99,1,1,-1,225,70,118,40,0,2,2,1,0,1,1,0,231,274,25,299
10025,201,201,1,unown,unown-z,z,14,,26,,,15,,5,50,48,0,72,1,48,0,72,1,48,0,48,0,336,2,2,3,,99,1,1,-1,225,70,118,40,0,2,2,1,0,1,1,0,231,274,26,300
10026,201,201,1,unown,unown-exclamation,exclamation,14,,26,,,15,,5,50,48,0,72,1,48,0,72,1,48,0,48,0,336,2,2,5,,99,1,1,-1,225,70,118,40,0,2,2,1,0,1,1,0,231,274,27,301
10027,201,201,1,unown,unown-question,question,14,,26,,,15,,5,50,48,0,72,1,48,0,72,1,48,0,48,0,336,2,2,5,,99,1,1,-1,225,70,118,40,0,2,2,1,0,1,1,0,231,274,28,302
10028,351,10013,1,castform,castform-sunny,sunny,10,,59,,,6,11,3,8,70,1,70,0,70,0,70,0,70,0,70,0,420,1,3,5,,179,4,1,4,45,70,147,25,0,2,1,0,1,0,0,1,379,439,2,467
10029,351,10014,1,castform,castform-rainy,rainy,11,,59,,,6,11,3,8,70,1,70,0,70,0,70,0,70,0,70,0,420,1,3,5,,179,4,1,4,45,70,147,25,0,2,1,0,1,0,0,1,379,440,3,468
10030,351,10015,1,castform,castform-snowy,snowy,15,,59,,,6,11,3,8,70,1,70,0,70,0,70,0,70,0,70,0,420,1,3,5,,179,4,1,4,45,70,147,25,0,2,1,0,1,0,0,1,379,441,4,469
10031,386,10001,1,deoxys,deoxys-attack,attack,14,,46,,,15,,17,608,50,0,180,2,20,0,180,1,20,0,150,0,600,3,3,7,,202,8,12,-1,3,0,270,120,0,1,1,0,0,0,0,1,416,489,2,517
10032,386,10002,1,deoxys,deoxys-defense,defense,14,,46,,,15,,17,608,50,0,70,0,160,2,70,0,160,1,90,0,600,3,3,7,,202,8,12,-1,3,0,270,120,0,1,1,0,0,0,0,1,416,490,3,518
10033,386,10003,1,deoxys,deoxys-speed,speed,14,,46,,,15,,17,608,50,0,95,0,90,0,95,0,90,0,180,3,600,3,3,6,,202,8,12,-1,3,0,270,120,0,1,1,0,0,0,0,1,416,491,4,519
10034,412,412,1,burmy,burmy-sandy,sandy,7,,61,,142,3,,2,34,40,0,29,0,45,0,29,0,45,1,36,0,224,1,4,8,,213,5,5,4,120,70,45,15,0,2,2,0,0,1,1,0,440,515,2,544
10035,412,412,1,burmy,burmy-trash,trash,7,,61,,142,3,,2,34,40,0,29,0,45,0,29,0,45,1,36,0,224,1,4,8,,213,5,5,4,120,70,45,15,0,2,2,0,0,1,1,0,440,515,3,545
10036,413,10004,1,wormadam,wormadam-sandy,sandy,7,5,107,,142,3,,5,65,60,0,79,0,105,2,59,0,85,0,36,0,424,2,4,8,412,213,5,5,8,45,70,148,15,0,2,1,1,0,0,0,1,441,517,2,547
10037,413,10005,1,wormadam,wormadam-trash,trash,7,9,107,,142,3,,5,65,60,0,69,0,95,1,69,0,95,1,36,0,424,2,4,8,412,213,5,5,8,45,70,148,15,0,2,1,1,0,0,0,1,441,518,3,548
10038,421,421,1,cherrim,cherrim-sunshine,sunshine,12,,122,,,6,7,5,93,70,0,60,0,70,0,87,2,78,0,85,0,450,2,4,8,420,217,7,7,4,75,70,158,20,0,2,2,0,1,1,1,0,449,526,2,557
10039,422,422,1,shellos,shellos-east,east,11,,60,114,159,2,11,3,63,76,1,48,0,48,0,57,0,62,0,34,0,325,1,4,8,,218,7,2,4,190,70,65,20,0,2,2,1,0,1,1,0,450,527,2,559
10040,423,423,1,gastrodon,gastrodon-east,east,11,5,60,114,159,2,11,9,299,111,2,83,0,68,0,92,0,82,0,39,0,475,2,4,8,422,218,7,2,4,75,70,166,20,0,2,2,1,0,1,1,0,451,528,2,561
10041,493,493,1,arceus,arceus-bug,bug,1,,121,,,15,,32,3200,120,3,120,0,120,0,120,0,120,0,120,0,720,3,4,8,,254,9,8,-1,3,0,324,120,0,1,2,0,0,1,1,0,494,582,7,621
10042,493,493,1,arceus,arceus-dark,dark,1,,121,,,15,,32,3200,120,3,120,0,120,0,120,0,120,0,120,0,720,3,4,8,,254,9,8,-1,3,0,324,120,0,1,2,0,0,1,1,0,494,582,17,631
10043,493,493,1,arceus,arceus-dragon,dragon,1,,121,,,15,,32,3200,120,3,120,0,120,0,120,0,120,0,120,0,720,3,4,8,,254,9,8,-1,3,0,324,120,0,1,2,0,0,1,1,0,494,582,16,630
10044,493,493,1,arceus,arceus-electric,electric,1,,121,,,15,,32,3200,120,3,120,0,120,0,120,0,120,0,120,0,720,3,4,8,,254,9,8,-1,3,0,324,120,0,1,2,0,0,1,1,0,494,582,13,627
10045,493,493,1,arceus,arceus-fighting,fighting,1,,121,,,15,,32,3200,120,3,120,0,120,0,120,0,120,0,120,0,720,3,4,8,,254,9,8,-1,3,0,324,120,0,1,2,0,0,1,1,0,494,582,2,616
10046,493,493,1,arceus,arceus-fire,fire,1,,121,,,15,,32,3200,120,3,120,0,120,0,120,0,120,0,120,0,720,3,4,8,,254,9,8,-1,3,0,324,120,0,1,2,0,0,1,1,0,494,582,10,624
10047,493,493,1,arceus,arceus-flying,flying,1,,121,,,15,,32,3200,120,3,120,0,120,0,120,0,120,0,120,0,720,3,4,8,,254,9,8,-1,3,0,324,120,0,1,2,0,0,1,1,0,494,582,3,617
10048,493,493,1,arceus,arceus-ghost,ghost,1,,121,,,15,,32,3200,120,3,120,0,120,0,120,0,120,0,120,0,720,3,4,8,,254,9,8,-1,3,0,324,120,0,1,2,0,0,1,1,0,494,582,8,622
10049,493,493,1,arceus,arceus-grass,grass,1,,121,,,15,,32,3200,120,3,120,0,120,0,120,0,120,0,120,0,720,3,4,8,,254,9,8,-1,3,0,324,120,0,1,2,0,0,1,1,0,494,582,12,626
10050,493,493,1,arceus,arceus-ground,ground,1,,121,,,15,,32,3200,120,3,120,0,120,0,120,0,120,0,120,0,720,3,4,8,,254,9,8,-1,3,0,324,120,0,1,2,0,0,1,1,0,494,582,5,619
10051,493,493,1,arceus,arceus-ice,ice,1,,121,,,15,,32,3200,120,3,120,0,120,0,120,0,120,0,120,0,720,3,4,8,,254,9,8,-1,3,0,324,120,0,1,2,0,0,1,1,0,494,582,15,629
10052,493,493,1,arceus,arceus-poison,poison,1,,121,,,15,,32,3200,120,3,120,0,120,0,120,0,120,0,120,0,720,3,4,8,,254,9,8,-1,3,0,324,120,0,1,2,0,0,1,1,0,494,582,4,618
10053,493,493,1,arceus,arceus-psychic,psychic,1,,121,,,15,,32,3200,120,3,120,0,120,0,120,0,120,0,120,0,720,3,4,8,,254,9,8,-1,3,0,324,120,0,1,2,0,0,1,1,0,494,582,14,628
10054,493,493,1,arceus,arceus-rock,rock,1,,121,,,15,,32,3200,120,3,120,0,120,0,120,0,120,0,120,0,720,3,4,8,,254,9,8,-1,3,0,324,120,0,1,2,0,0,1,1,0,494,582,6,620
10055,493,493,1,arceus,arceus-steel,steel,1,,121,,,15,,32,3200,120,3,120,0,120,0,120,0,120,0,120,0,720,3,4,8,,254,9,8,-1,3,0,324,120,0,1,2,0,0,1,1,0,494,582,9,623
10056,493,493,1,arceus,arceus-water,water,1,,121,,,15,,32,3200,120,3,120,0,120,0,120,0,120,0,120,0,720,3,4,8,,254,9,8,-1,3,0,324,120,0,1,2,0,0,1,1,0,494,582,11,625
10057,493,493,1,arceus,arceus-unknown,unknown,1,,121,,,15,,32,3200,120,3,120,0,120,0,120,0,120,0,120,0,720,3,4,8,,254,9,8,-1,3,0,324,120,0,1,2,0,0,1,1,0,494,582,3,617
10058,479,10008,1,rotom,rotom-heat,heat,13,10,26,,,11,,3,3,50,0,65,0,107,0,105,1,107,0,86,1,520,2,4,9,,240,8,1,-1,45,70,182,20,0,2,1,0,0,0,0,1,480,562,2,595
10059,479,10009,1,rotom,rotom-wash,wash,13,11,26,,,11,,3,3,50,0,65,0,107,0,105,1,107,0,86,1,520,2,4,9,,240,8,1,-1,45,70,182,20,0,2,1,0,0,0,0,1,480,563,3,596
10060,479,10010,1,rotom,rotom-frost,frost,13,15,26,,,11,,3,3,50,0,65,0,107,0,105,1,107,0,86,1,520,2,4,9,,240,8,1,-1,45,70,182,20,0,2,1,0,0,0,0,1,480,564,4,597
10061,479,10011,1,rotom,rotom-fan,fan,13,3,26,,,11,,3,3,50,0,65,0,107,0,105,1,107,0,86,1,520,2,4,9,,240,8,1,-1,45,70,182,20,0,2,1,0,0,0,0,1,480,565,5,598
10062,479,10012,1,rotom,rotom-mow,mow,13,12,26,,,11,,3,3,50,0,65,0,107,0,105,1,107,0,86,1,520,2,4,9,,240,8,1,-1,45,70,182,20,0,2,1,0,0,0,0,1,480,566,6,599
10063,487,10007,1,giratina,giratina-origin,origin,8,16,26,,,15,,69,6500,150,3,120,0,100,0,120,0,100,0,90,0,680,3,4,9,,248,1,10,-1,3,0,306,120,0,1,1,0,0,0,0,1,488,575,2,608
10064,492,10006,1,shaymin,shaymin-sky,sky,12,3,32,,,15,,4,52,100,0,103,0,75,0,120,0,75,0,127,3,600,3,4,9,,253,5,8,-1,45,100,270,120,0,4,1,0,0,0,0,1,493,581,2,614
10065,172,172,1,pichu,pichu-spiky-eared,spiky-eared,13,,9,,31,15,,3,20,20,0,40,0,15,0,35,0,35,0,60,1,205,1,2,10,,10,10,8,4,190,70,41,10,0,2,2,1,0,1,1,0,25,34,2,35
10066,550,10016,1,basculin,basculin-blue-striped,blue-striped,11,,69,91,104,12,,10,180,70,0,92,0,65,0,80,0,55,0,98,2,460,2,5,11,,280,5,3,4,25,70,161,40,0,2,1,1,0,0,0,1,551,641,2,691
10067,555,10017,1,darmanitan,darmanitan-zen,zen,10,14,125,,161,5,,13,929,105,0,30,0,105,0,140,2,105,0,55,0,540,2,5,11,554,282,8,8,4,60,70,189,20,0,4,1,0,1,0,0,1,556,647,2,697
10068,585,585,1,deerling,deerling-summer,summer,1,12,34,157,32,5,,6,195,60,0,60,0,50,0,40,0,50,0,75,1,335,1,5,11,,297,6,8,4,190,70,67,20,0,2,2,0,0,1,1,0,586,677,2,728
10069,585,585,1,deerling,deerling-autumn,autumn,1,12,34,157,32,5,,6,195,60,0,60,0,50,0,40,0,50,0,75,1,335,1,5,11,,297,6,8,4,190,70,67,20,0,2,2,0,0,1,1,0,586,677,3,729
10070,585,585,1,deerling,deerling-winter,winter,1,12,34,157,32,5,,6,195,60,0,60,0,50,0,40,0,50,0,75,1,335,1,5,11,,297,6,8,4,190,70,67,20,0,2,2,0,0,1,1,0,586,677,4,730
10071,586,586,1,sawsbuck,sawsbuck-summer,summer,1,12,34,157,32,5,,19,925,80,0,100,2,70,0,60,0,70,0,95,0,475,2,5,11,585,297,3,8,4,75,70,166,20,0,2,2,0,0,1,1,0,587,678,2,732
10072,586,586,1,sawsbuck,sawsbuck-autumn,autumn,1,12,34,157,32,5,,19,925,80,0,100,2,70,0,60,0,70,0,95,0,475,2,5,11,585,297,3,8,4,75,70,166,20,0,2,2,0,0,1,1,0,587,678,3,733
10073,586,586,1,sawsbuck,sawsbuck-winter,winter,1,12,34,157,32,5,,19,925,80,0,100,2,70,0,60,0,70,0,95,0,475,2,5,11,585,297,3,8,4,75,70,166,20,0,2,2,0,0,1,1,0,587,678,4,734
10074,648,10018,1,meloetta,meloetta-pirouette,pirouette,1,2,32,,,15,,6,65,100,0,128,1,90,1,77,0,77,0,128,1,600,3,5,11,,335,9,12,-1,3,100,270,120,0,1,1,0,1,0,0,1,649,747,2,803
10075,649,649,1,genesect,genesect-douse,douse,7,9,88,,,15,,15,825,71,0,120,1,95,0,120,1,95,0,99,1,600,3,5,11,,336,7,12,-1,3,0,270,120,0,1,2,0,0,1,1,0,650,748,2,805
10076,649,649,1,genesect,genesect-shock,shock,7,9,88,,,15,,15,825,71,0,120,1,95,0,120,1,95,0,99,1,600,3,5,11,,336,7,12,-1,3,0,270,120,0,1,2,0,0,1,1,0,650,748,3,806
10077,649,649,1,genesect,genesect-burn,burn,7,9,88,,,15,,15,825,71,0,120,1,95,0,120,1,95,0,99,1,600,3,5,11,,336,7,12,-1,3,0,270,120,0,1,2,0,0,1,1,0,650,748,4,807
10078,649,649,1,genesect,genesect-chill,chill,7,9,88,,,15,,15,825,71,0,120,1,95,0,120,1,95,0,99,1,600,3,5,11,,336,7,12,-1,3,0,270,120,0,1,2,0,0,1,1,0,650,748,5,808
10079,641,10019,1,tornadus,tornadus-therian,therian,3,,144,,,15,,14,630,79,0,100,0,80,0,110,0,90,0,121,3,580,3,5,14,,328,5,4,0,3,90,261,120,0,1,1,0,0,0,0,1,642,734,2,790
10080,642,10020,1,thundurus,thundurus-therian,therian,13,3,10,,,15,,30,610,79,0,105,0,70,0,145,3,80,0,101,0,580,3,5,14,,329,2,4,0,3,90,261,120,0,1,1,0,0,0,0,1,643,736,2,792
10081,645,10021,1,landorus,landorus-therian,therian,5,3,22,,,15,,13,680,89,0,145,3,90,0,105,0,80,0,91,0,600,3,5,14,,332,3,4,0,3,90,270,120,0,1,1,0,0,0,0,1,646,740,2,796
10082,646,10022,1,kyurem,kyurem-black,black,16,15,164,,,15,,33,3250,125,0,170,3,100,0,120,0,90,0,95,0,700,3,5,14,,333,4,6,-1,3,0,315,120,0,1,1,0,0,0,0,1,647,743,3,799
10083,646,10023,1,kyurem,kyurem-white,white,16,15,163,,,15,,36,3250,125,0,120,0,90,0,170,3,100,0,95,0,700,3,5,14,,333,4,6,-1,3,0,315,120,0,1,1,0,0,0,0,1,647,742,2,798
10084,647,10024,1,keldeo,keldeo-resolute,resolute,11,2,154,,,15,,14,485,91,0,72,0,90,0,129,3,90,0,108,0,580,3,5,14,,334,10,8,-1,3,35,261,80,0,1,1,0,0,0,0,1,648,745,2,801
10085,493,493,1,arceus,arceus-fairy,fairy,1,,121,,,15,,32,3200,120,3,120,0,120,0,120,0,120,0,120,0,720,3,4,15,,254,9,8,-1,3,0,324,120,0,1,2,0,0,1,1,0,494,582,18,632
10086,666,666,1,vivillon,vivillon-icy-snow,icy-snow,7,3,19,14,132,3,,12,170,80,1,52,0,50,0,90,1,50,0,89,1,411,3,6,15,665,342,9,13,4,45,70,185,15,0,2,2,1,0,1,1,1,667,767,1,827
10087,666,666,1,vivillon,vivillon-polar,polar,7,3,19,14,132,3,,12,170,80,1,52,0,50,0,90,1,50,0,89,1,411,3,6,15,665,342,9,13,4,45,70,185,15,0,2,2,1,0,1,1,0,667,767,2,828
10088,666,666,1,vivillon,vivillon-tundra,tundra,7,3,19,14,132,3,,12,170,80,1,52,0,50,0,90,1,50,0,89,1,411,3,6,15,665,342,9,13,4,45,70,185,15,0,2,2,1,0,1,1,0,667,767,3,829
10089,666,666,1,vivillon,vivillon-continental,continental,7,3,19,14,132,3,,12,170,80,1,52,0,50,0,90,1,50,0,89,1,411,3,6,15,665,342,9,13,4,45,70,185,15,0,2,2,1,0,1,1,0,667,767,4,830
10090,666,666,1,vivillon,vivillon-garden,garden,7,3,19,14,132,3,,12,170,80,1,52,0,50,0,90,1,50,0,89,1,411,3,6,15,665,342,9,13,4,45,70,185,15,0,2,2,1,0,1,1,0,667,767,5,831
10091,666,666,1,vivillon,vivillon-elegant,elegant,7,3,19,14,132,3,,12,170,80,1,52,0,50,0,90,1,50,0,89,1,411,3,6,15,665,342,9,13,4,45,70,185,15,0,2,2,1,0,1,1,0,667,767,6,832
10092,666,666,1,vivillon,vivillon-modern,modern,7,3,19,14,132,3,,12,170,80,1,52,0,50,0,90,1,50,0,89,1,411,3,6,15,665,342,9,13,4,45,70,185,15,0,2,2,1,0,1,1,0,667,767,8,834
10093,666,666,1,vivillon,vivillon-marine,marine,7,3,19,14,132,3,,12,170,80,1,52,0,50,0,90,1,50,0,89,1,411,3,6,15,665,342,9,13,4,45,70,185,15,0,2,2,1,0,1,1,0,667,767,9,835
10094,666,666,1,vivillon,vivillon-archipelago,archipelago,7,3,19,14,132,3,,12,170,80,1,52,0,50,0,90,1,50,0,89,1,411,3,6,15,665,342,9,13,4,45,70,185,15,0,2,2,1,0,1,1,0,667,767,10,836
10095,666,666,1,vivillon,vivillon-high-plains,high-plains,7,3,19,14,132,3,,12,170,80,1,52,0,50,0,90,1,50,0,89,1,411,3,6,15,665,342,9,13,4,45,70,185,15,0,2,2,1,0,1,1,0,667,767,11,837
10096,666,666,1,vivillon,vivillon-sandstorm,sandstorm,7,3,19,14,132,3,,12,170,80,1,52,0,50,0,90,1,50,0,89,1,411,3,6,15,665,342,9,13,4,45,70,185,15,0,2,2,1,0,1,1,0,667,767,12,838
10097,666,666,1,vivillon,vivillon-river,river,7,3,19,14,132,3,,12,170,80,1,52,0,50,0,90,1,50,0,89,1,411,3,6,15,665,342,9,13,4,45,70,185,15,0,2,2,1,0,1,1,0,667,767,13,839
10098,666,666,1,vivillon,vivillon-monsoon,monsoon,7,3,19,14,132,3,,12,170,80,1,52,0,50,0,90,1,50,0,89,1,411,3,6,15,665,342,9,13,4,45,70,185,15,0,2,2,1,0,1,1,0,667,767,14,840
10099,666,666,1,vivillon,vivillon-savanna,savanna,7,3,19,14,132,3,,12,170,80,1,52,0,50,0,90,1,50,0,89,1,411,3,6,15,665,342,9,13,4,45,70,185,15,0,2,2,1,0,1,1,0,667,767,15,841
10100,666,666,1,vivillon,vivillon-sun,sun,7,3,19,14,132,3,,12,170,80,1,52,0,50,0,90,1,50,0,89,1,411,3,6,15,665,342,9,13,4,45,70,185,15,0,2,2,1,0,1,1,0,667,767,16,842
10101,666,666,1,vivillon,vivillon-ocean,ocean,7,3,19,14,132,3,,12,170,80,1,52,0,50,0,90,1,50,0,89,1,411,3,6,15,665,342,9,13,4,45,70,185,15,0,2,2,1,0,1,1,0,667,767,17,843
10102,666,666,1,vivillon,vivillon-jungle,jungle,7,3,19,14,132,3,,12,170,80,1,52,0,50,0,90,1,50,0,89,1,411,3,6,15,665,342,9,13,4,45,70,185,15,0,2,2,1,0,1,1,0,667,767,18,844
